test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
AT1G65940,AT1G65940,AT1G65940,1:24543651-24544101,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G65950,AT1G65950,AT1G65950,1:24546703-24551144,control,hy5,NOTEST,0,0.522629,inf,0,1,1,no
AT1G65960,AT1G65960,GAD2,1:24552002-24558322,control,hy5,OK,27.1881,43.2959,0.671258,2.57176,0.00115,0.0107845,yes
AT1G65970,AT1G65970,TPX2,1:24552002-24558322,control,hy5,OK,12.0703,4.40078,-1.45563,-1.13817,0.0895,0.225979,no
AT1G65980,AT1G65980,TPX1,1:24559305-24560936,control,hy5,OK,52.9505,59.0232,0.156639,0.462359,0.52495,0.659241,no
AT1G65985,AT1G65985,AT1G65985,1:24562552-24568530,control,hy5,NOTEST,2.00654,3.05767,0.607723,0,1,1,no
AT1G65990,AT1G65990,AT1G65990,1:24571602-24573471,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66000,AT1G66000,AT1G66000,1:24574343-24575438,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66010,AT1G66010,AT1G66010,1:24575697-24576055,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66020,AT1G66020,AT1G66020,1:24577552-24580185,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66030,AT1G66030,CYP96A14P,1:24583148-24583652,control,hy5,NOTEST,2.74745,0,#NAME?,0,1,1,no
AT1G66040,AT1G66040,VIM4,1:24583819-24586681,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66045,AT1G66045,AT1G66045,1:24588268-24588794,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66050,AT1G66050,ORTH5,1:24589486-24592747,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66060,AT1G66060,AT1G66060,1:24593914-24595544,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66070,AT1G66070,AT1G66070,1:24595773-24598518,control,hy5,NOTEST,3.29629,4.11874,0.321362,0,1,1,no
AT1G66080,AT1G66080,AT1G66080,1:24600216-24601157,control,hy5,NOTEST,1.4921,0,#NAME?,0,1,1,no
AT1G66090,AT1G66090,AT1G66090,1:24602145-24604763,control,hy5,NOTEST,0,0.639736,inf,0,1,1,no
AT1G66100,AT1G66100,AT1G66100,1:24605670-24606537,control,hy5,OK,32.1208,10.7513,-1.579,-3.01209,0.085,0.22061,no
AT1G66110,AT1G66110,AT1G66110,1:24609093-24610232,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66120,AT1G66120,AT1G66120,1:24612619-24614805,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66130,AT1G66130,AT1G66130,1:24614961-24616930,control,hy5,OK,15.2026,10.7167,-0.504464,-1.20712,0.262,0.41921,no
AT1G66140,AT1G66140,ZFP4,1:24619836-24622004,control,hy5,OK,5.05035,7.56999,0.583906,0.729931,0.38125,0.532928,no
AT1G66145,AT1G66145,CLE18,1:24628529-24628835,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66150,AT1G66150,TMK1,1:24631408-24634749,control,hy5,NOTEST,4.10713,4.44317,0.113459,0,1,1,no
AT1G66160,AT1G66160,ATCMPG1,1:24637195-24638608,control,hy5,OK,5.54653,1.97756,-1.48787,-1.13097,0.16955,0.327322,no
AT1G66170,AT1G66170,MMD1,1:24638684-24641494,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66173,AT1G66173,AT1G66173,1:24642585-24644068,control,hy5,NOTEST,3.20222,0,#NAME?,0,1,1,no
AT1G66180,AT1G66180,AT1G66180,1:24647187-24648813,control,hy5,OK,46.5248,46.6879,0.00504719,0.0253217,0.9698,0.972474,no
AT1G66190,AT1G66190,AT1G66190,1:24652794-24653938,control,hy5,OK,5.68806,4.9058,-0.213449,-0.264887,0.7997,0.870347,no
AT1G66200,"AT1G66200,CUFF",ATGSR2,1:24655209-24657683,control,hy5,OK,133.419,104.795,-0.348395,-1.91278,0.00845,0.0504527,no
AT1G66210,AT1G66210,AT1G66210,1:24665628-24668783,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66220,AT1G66220,AT1G66220,1:24670535-24673661,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66230,AT1G66230,MYB20,1:24677153-24678415,control,hy5,NOTEST,0.982502,0.60238,-0.705787,0,1,1,no
AT1G66235,AT1G66235,AT1G66235,1:24683005-24683874,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66240,AT1G66240,ATATX1,1:24686255-24687332,control,hy5,OK,93.1042,84.4447,-0.14084,-0.327071,0.6312,0.74513,no
AT1G66245,AT1G66245,AT1G66245,1:24690443-24691307,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66250,AT1G66250,AT1G66250,1:24692893-24695515,control,hy5,NOTEST,3.86218,3.80543,-0.0213571,0,1,1,no
AT1G66260,AT1G66260,AT1G66260,1:24695639-24698914,control,hy5,OK,15.6739,30.4591,0.958512,2.33809,0.0036,0.0267442,yes
AT1G66270,AT1G66270,BGLU21,1:24699989-24703041,control,hy5,OK,16.512,16.4155,-0.00845519,-0.0189984,0.9592,0.963793,no
AT1G66280,AT1G66280,BGLU22,1:24706511-24709785,control,hy5,OK,4.34598,5.53533,0.348986,0.545414,0.5341,0.667127,no
AT1G66290,AT1G66290,AT1G66290,1:24713305-24714843,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66300,AT1G66300,AT1G66300,1:24716496-24718050,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66310,AT1G66310,AT1G66310,1:24722970-24724475,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66320,AT1G66320,AT1G66320,1:24726811-24728614,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66330,AT1G66330,AT1G66330,1:24729628-24732491,control,hy5,OK,7.89666,8.59059,0.121516,0.172064,0.801,0.870738,no
AT1G66350,AT1G66350,RGL,1:24748194-24750043,control,hy5,NOTEST,4.02696,2.40653,-0.742737,0,1,1,no
AT1G66360,AT1G66360,AT1G66360,1:24751376-24752834,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66370,AT1G66370,AtMYB113,1:24753633-24754604,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66380,AT1G66380,MYB114,1:24757412-24758490,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66390,AT1G66390,ATMYB90,1:24763956-24765541,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66400,AT1G66400,CML23,1:24770574-24771371,control,hy5,NOTEST,4.44852,3.04278,-0.547937,0,1,1,no
AT1G66410,AT1G66410,CAM4,1:24774216-24775984,control,hy5,OK,45.1037,34.2199,-0.398409,-0.84565,0.2255,0.390621,no
AT1G66420,AT1G66420,AT1G66420,1:24777183-24778032,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66430,AT1G66430,AT1G66430,1:24778270-24780629,control,hy5,OK,21.0488,21.1288,0.00547326,0.018072,0.95755,0.962845,no
AT1G66440,AT1G66440,AT1G66440,1:24782170-24784351,control,hy5,NOTEST,0,0.670959,inf,0,1,1,no
AT1G66450,AT1G66450,AT1G66450,1:24786199-24788302,control,hy5,NOTEST,0.531265,0.591014,0.15376,0,1,1,no
AT1G66460,AT1G66460,AT1G66460,1:24789734-24791988,control,hy5,NOTEST,0,0.453805,inf,0,1,1,no
AT1G66470,AT1G66470,RHD6,1:24795213-24796988,control,hy5,NOTEST,0,0.448876,inf,0,1,1,no
AT1G66475,AT1G66475,AT1G66475,1:24801610-24801754,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66480,AT1G66480,AT1G66480,1:24805634-24807557,control,hy5,NOTEST,5.14704,1.66699,-1.6265,0,1,1,no
AT1G66490,AT1G66490,AT1G66490,1:24809420-24810549,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66500,AT1G66500,AT1G66500,1:24811148-24812650,control,hy5,NOTEST,1.21071,1.0085,-0.263637,0,1,1,no
AT1G66510,AT1G66510,AT1G66510,1:24812836-24818744,control,hy5,NOTEST,0.805027,0,#NAME?,0,1,1,no
AT1G66520,AT1G66520,pde194,1:24812836-24818744,control,hy5,NOTEST,1.76448,1.67866,-0.0719299,0,1,1,no
AT1G66530,AT1G66530,AT1G66530,1:24818910-24822342,control,hy5,NOTEST,1.42061,3.00659,1.08162,0,1,1,no
AT1G66534,AT1G66534,AT1G66534,1:24823253-24823667,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66540,AT1G66540,AT1G66540,1:24824458-24826670,control,hy5,NOTEST,0.316327,0,#NAME?,0,1,1,no
AT1G66550,AT1G66550,WRKY67,1:24828501-24829639,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66553,AT1G66553,AT1G66553,1:24831159-24831270,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66560,AT1G66560,WRKY64,1:24833578-24834631,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66570,AT1G66570,SUC7,1:24835250-24837322,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66580,AT1G66580,SAG24,1:24839164-24840612,control,hy5,OK,79.4451,39.5119,-1.00767,-2.9335,5.00E-05,0.000721121,yes
AT1G66590,AT1G66590,COX19-1,1:24841122-24842411,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66600,AT1G66600,WRKY63,1:24848319-24849364,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66610,AT1G66610,AT1G66610,1:24849715-24851450,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66620,AT1G66620,AT1G66620,1:24852805-24854153,control,hy5,NOTEST,1.8894,0.855354,-1.14334,0,1,1,no
AT1G66630,AT1G66630,AT1G66630,1:24855285-24856714,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66640,AT1G66640,AT1G66640,1:24857437-24859011,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66650,AT1G66650,AT1G66650,1:24860112-24861821,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66660,AT1G66660,AT1G66660,1:24861875-24863368,control,hy5,NOTEST,0,1.67306,inf,0,1,1,no
AT1G66670,AT1G66670,CLPP3,1:24863784-24865702,control,hy5,OK,15.211,15.3874,0.0166382,0.0381853,0.94755,0.956238,no
AT1G66680,AT1G66680,AR401,1:24866094-24868992,control,hy5,NOTEST,3.91829,2.49053,-0.653772,0,1,1,no
AT1G66690,AT1G66690,AT1G66690,1:24869553-24870850,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66700,AT1G66700,PXMT1,1:24873290-24874758,control,hy5,NOTEST,0,0.92841,inf,0,1,1,no
AT1G66710,AT1G66710,AT1G66710,1:24878864-24880220,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66720,AT1G66720,AT1G66720,1:24881179-24882480,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66725,AT1G66725,MIR163,1:24883930-24884559,control,hy5,NOTEST,3.93876,0,#NAME?,0,1,1,no
AT1G66730,AT1G66730,AtLIG6,1:24884680-24892046,control,hy5,NOTEST,0,0.816865,inf,0,1,1,no
AT1G66740,AT1G66740,AtSP7,1:24892339-24893766,control,hy5,NOTEST,4.67215,2.75292,-0.763127,0,1,1,no
AT1G66750,AT1G66750,CDKD1,1:24894714-24897253,control,hy5,NOTEST,0,1.48637,inf,0,1,1,no
AT1G66760,AT1G66760,AT1G66760,1:24901977-24904443,control,hy5,NOTEST,2.07469,4.66687,1.16956,0,1,1,no
AT1G66770,AT1G66770,SWEET6,1:24906450-24907236,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66780,AT1G66780,AT1G66780,1:24909212-24911485,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66783,AT1G66783,MIR157A,1:24913205-24913296,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66790,AT1G66790,AT1G66790,1:24918011-24918356,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66795,AT1G66795,MIR157B,1:24921103-24921194,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66800,AT1G66800,AT1G66800,1:24924812-24926365,control,hy5,NOTEST,0,3.06866,inf,0,1,1,no
AT1G66810,AT1G66810,AT1G66810,1:24927612-24928803,control,hy5,NOTEST,1.39622,1.51058,0.113574,0,1,1,no
AT1G66820,AT1G66820,AT1G66820,1:24930039-24930551,control,hy5,OK,11.3108,6.71456,-0.752342,-0.777048,0.4335,0.57927,no
AT1G66830,AT1G66830,AT1G66830,1:24930664-24932918,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66840,AT1G66840,PMI2,1:24933855-24936322,control,hy5,OK,0.551213,7.3834,3.7436,2.84871,0.0868,0.222239,no
AT1G66850,AT1G66850,AT1G66850,1:24936957-24937434,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66852,AT1G66852,AT1G66852,1:24938499-24938832,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66855,AT1G66855,AT1G66855,1:24939549-24940013,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66860,AT1G66860,AT1G66860,1:24942187-24944497,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66870,AT1G66870,AT1G66870,1:24945483-24955611,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66880,AT1G66880,AT1G66880,1:24945483-24955611,control,hy5,NOTEST,0.839992,1.44925,0.786856,0,1,1,no
AT1G66890,AT1G66890,AT1G66890,1:24957557-24958114,control,hy5,OK,11.9366,4.43404,-1.4287,-1.25957,0.2835,0.439488,no
AT1G66900,AT1G66900,AT1G66900,1:24959333-24961616,control,hy5,OK,1.83082,7.48581,2.03167,2.10515,0.17445,0.332864,no
AT1G66910,AT1G66910,AT1G66910,1:24961633-24963946,control,hy5,NOTEST,0.879572,1.37195,0.641359,0,1,1,no
AT1G66920,AT1G66920,AT1G66920,1:24965303-24967522,control,hy5,NOTEST,0.332927,1.39849,2.0706,0,1,1,no
AT1G66930,AT1G66930,AT1G66930,1:24970522-24974791,control,hy5,NOTEST,0,0.521328,inf,0,1,1,no
AT1G66940,AT1G66940,AT1G66940,1:24970522-24974791,control,hy5,OK,10.4356,11.3693,0.123617,0.162811,0.7829,0.858248,no
AT1G66950,AT1G66950,PDR11,1:24978204-24984619,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66960,AT1G66960,AT1G66960,1:24984940-24989797,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G66970,AT1G66970,SVL2,1:24992552-24996117,control,hy5,OK,10.9491,11.7969,0.1076,0.241534,0.7207,0.813145,no
AT1G66980,AT1G66980,SNC4,1:24997308-25001983,control,hy5,NOTEST,2.52659,4.70429,0.896786,0,1,1,no
AT1G66990,AT1G66990,AT1G66990,1:25002643-25003327,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67000,AT1G67000,AT1G67000,1:25004108-25007647,control,hy5,NOTEST,0,0.284729,inf,0,1,1,no
AT1G67010,AT1G67010,AT1G67010,1:25008797-25009712,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67020,AT1G67020,AT1G67020,1:25011007-25012987,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67025,AT1G67025,AT1G67025,1:25013025-25014725,control,hy5,NOTEST,0.840521,0,#NAME?,0,1,1,no
AT1G67030,AT1G67030,ZFP6,1:25016542-25017512,control,hy5,OK,15.0859,0.601484,-4.64853,-1.81654,0.2519,0.411636,no
AT1G67035,AT1G67035,AT1G67035,1:25018076-25019057,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67040,AT1G67040,AT1G67040,1:25019104-25022542,control,hy5,NOTEST,0.752037,0.59177,-0.345768,0,1,1,no
AT1G67050,AT1G67050,AT1G67050,1:25028626-25029788,control,hy5,NOTEST,1.71408,4.39683,1.35903,0,1,1,no
AT1G67060,AT1G67060,AT1G67060,1:25036615-25039389,control,hy5,OK,7.50631,2.83585,-1.40432,-1.36808,0.11755,0.266334,no
AT1G67070,AT1G67070,DIN9,1:25042134-25044647,control,hy5,NOTEST,0.308188,1.99615,2.69534,0,1,1,no
AT1G67080,AT1G67080,ABA4,1:25045224-25046860,control,hy5,OK,12.7903,13.4404,0.0715201,0.154662,0.92105,0.945888,no
AT1G67090,AT1G67090,RBCS1A,1:25048157-25049424,control,hy5,OK,5632.66,2935.99,-0.93997,-20.0071,5.00E-05,0.000721121,yes
AT1G67100,AT1G67100,LBD40,1:25053733-25054847,control,hy5,NOTEST,0,0.711976,inf,0,1,1,no
AT1G67105,AT1G67105,AT1G67105,1:25057478-25058264,control,hy5,OK,1.35718,13.4333,3.30712,2.31189,0.24415,0.408087,no
AT1G67110,AT1G67110,CYP735A2,1:25061730-25065446,control,hy5,NOTEST,0.69515,0,#NAME?,0,1,1,no
AT1G67120,AT1G67120,AT1G67120,1:25069561-25095526,control,hy5,NOTEST,0.0876883,0.711335,3.02007,0,1,1,no
AT1G67130,AT1G67130,AT1G67130,1:25099261-25100625,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67140,"AT1G67140,CUFF",SWEETIE,1:25100861-25117423,control,hy5,NOTEST,0.345284,1.69886,2.29871,0,1,1,no
AT1G67148,AT1G67148,AT1G67148,1:25121234-25121898,control,hy5,OK,0,9.02782,inf,nan,0.0052,0.0352496,yes
AT1G67150,"AT1G67150,CUFF",AT1G67150,1:25122458-25124695,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67160,AT1G67160,AT1G67160,1:25124818-25127098,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67170,AT1G67170,AT1G67170,1:25127245-25129457,control,hy5,NOTEST,0.702155,1.14236,0.702151,0,1,1,no
AT1G67180,AT1G67180,AT1G67180,1:25129730-25132169,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67190,AT1G67190,AT1G67190,1:25132497-25134431,control,hy5,OK,4.17385,3.85595,-0.114293,-0.0904822,0.8955,0.934516,no
AT1G67195,AT1G67195,MIR414,1:25137110-25137937,control,hy5,OK,50.078,22.5627,-1.15024,-1.91072,0.03935,0.136923,no
AT1G67200,AT1G67200,AT1G67200,1:25140264-25140551,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67210,AT1G67210,AT1G67210,1:25140814-25144043,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67220,AT1G67220,HAC2,1:25145586-25150558,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67230,AT1G67230,LINC1,1:25151269-25156323,control,hy5,OK,0.854162,6.59691,2.94921,2.99812,0.01005,0.0574629,no
AT1G67238,AT1G67238,AT1G67238,1:25158114-25158454,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67240,AT1G67240,AT1G67240,1:25158857-25162322,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67250,AT1G67250,AT1G67250,1:25163641-25165056,control,hy5,OK,31.7307,20.1532,-0.654868,-1.5442,0.15635,0.312763,no
AT1G67260,AT1G67260,TCP1,1:25167461-25169307,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67265,AT1G67265,RTFL21,1:25175557-25176202,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67270,AT1G67270,AT1G67270,1:25183176-25185939,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67280,AT1G67280,AT1G67280,1:25188273-25190694,control,hy5,OK,48.4663,36.7164,-0.400558,-1.36774,0.05355,0.165599,no
AT1G67290,AT1G67290,AT1G67290,1:25191020-25193237,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67300,"AT1G67300,CUFF",AT1G67300,1:25193703-25197089,control,hy5,OK,2.90612,6.40307,1.13967,1.3337,0.0856,0.220987,no
AT1G67310,AT1G67310,AT1G67310,1:25198181-25203126,control,hy5,NOTEST,0.959716,0.919569,-0.0616505,0,1,1,no
AT1G67320,"AT1G67320,CUFF",AT1G67320,1:25205278-25209033,control,hy5,NOTEST,1.06758,1.52262,0.51221,0,1,1,no
AT1G67325,"AT1G67325,CUFF",AT1G67325,1:25209393-25213253,control,hy5,NOTEST,2.84807,0.750398,-1.92426,0,1,1,no
AT1G67328,AT1G67328,AT1G67328,1:25213842-25215174,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67330,AT1G67330,AT1G67330,1:25213842-25215174,control,hy5,OK,10.5189,3.75688,-1.48537,-1.5577,0.03245,0.122162,no
AT1G67340,AT1G67340,AT1G67340,1:25230264-25231840,control,hy5,OK,3.11473,6.6242,1.08864,1.33683,0.2432,0.408016,no
AT1G67350,AT1G67350,AT1G67350,1:25235270-25238216,control,hy5,OK,104.335,30.8646,-1.7572,-6.479,0.00025,0.00292483,yes
AT1G67360,AT1G67360,AT1G67360,1:25235270-25238216,control,hy5,OK,5.78446,5.26075,-0.136914,-0.131713,0.82965,0.889975,no
AT1G67365,AT1G67365,AT1G67365,1:25238409-25243837,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67370,AT1G67370,ASY1,1:25238409-25243837,control,hy5,NOTEST,0.245376,0,#NAME?,0,1,1,no
AT1G67390,AT1G67390,AT1G67390,1:25244689-25247139,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67400,AT1G67400,AT1G67400,1:25247987-25250734,control,hy5,NOTEST,1.87432,3.25337,0.795567,0,1,1,no
AT1G67410,AT1G67410,AT1G67410,1:25251192-25253667,control,hy5,NOTEST,2.9703,1.66749,-0.832932,0,1,1,no
AT1G67420,AT1G67420,AT1G67420,1:25255231-25260430,control,hy5,NOTEST,0.250914,0.514659,1.03642,0,1,1,no
AT1G67430,AT1G67430,AT1G67430,1:25262158-25263789,control,hy5,OK,97.678,134.606,0.46264,1.72261,0.01625,0.0791218,no
AT1G67440,AT1G67440,emb1688,1:25263803-25265719,control,hy5,NOTEST,3.24866,3.72151,0.19604,0,1,1,no
AT1G67450,AT1G67450,AT1G67450,1:25266162-25267359,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67455,AT1G67455,AT1G67455,1:25268144-25269475,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67460,AT1G67460,AT1G67460,1:25269625-25271861,control,hy5,NOTEST,0.734067,0,#NAME?,0,1,1,no
AT1G67470,AT1G67470,AT1G67470,1:25272181-25273576,control,hy5,NOTEST,0.797708,0,#NAME?,0,1,1,no
AT1G67480,AT1G67480,AT1G67480,1:25276293-25278718,control,hy5,OK,13.8242,14.1661,0.0352495,0.0751672,0.907,0.940259,no
AT1G67481,AT1G67481,MIR839A,1:25278943-25279207,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67490,AT1G67490,KNF,1:25280450-25286611,control,hy5,NOTEST,1.03302,3.36419,1.70339,0,1,1,no
AT1G67500,AT1G67500,ATREV3,1:25287706-25296937,control,hy5,NOTEST,0.0850412,0.48027,2.49761,0,1,1,no
AT1G67510,AT1G67510,AT1G67510,1:25297476-25300184,control,hy5,NOTEST,1.95003,1.4578,-0.419705,0,1,1,no
AT1G67520,AT1G67520,AT1G67520,1:25302725-25305857,control,hy5,NOTEST,0,1.25845,inf,0,1,1,no
AT1G67530,AT1G67530,AT1G67530,1:25307657-25312482,control,hy5,NOTEST,0.55576,0.79966,0.524923,0,1,1,no
AT1G67540,AT1G67540,AT1G67540,1:25307657-25312482,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67550,AT1G67550,URE,1:25312739-25317395,control,hy5,NOTEST,0.874244,4.71391,2.43082,0,1,1,no
AT1G67560,AT1G67560,LOX6,1:25319898-25324264,control,hy5,NOTEST,2.3461,2.32858,-0.0108168,0,1,1,no
AT1G67570,AT1G67570,AT1G67570,1:25325159-25327258,control,hy5,NOTEST,1.52376,1.35832,-0.165811,0,1,1,no
AT1G67580,AT1G67580,AT1G67580,1:25327283-25331379,control,hy5,OK,2.76313,6.37344,1.20577,1.89981,0.01235,0.0654261,no
AT1G67590,AT1G67590,AT1G67590,1:25333057-25334647,control,hy5,OK,8.68887,10.8232,0.31689,0.468787,0.54635,0.677571,no
AT1G67600,AT1G67600,AT1G67600,1:25336422-25337662,control,hy5,NOTEST,1.23188,1.42992,0.215074,0,1,1,no
AT1G67610,AT1G67610,AT1G67610,1:25339035-25340241,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67626,AT1G67626,AT1G67626,1:25343436-25344066,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67630,AT1G67630,POLA2,1:25344439-25348406,control,hy5,NOTEST,1.7668,2.15915,0.289323,0,1,1,no
AT1G67635,AT1G67635,AT1G67635,1:25349341-25350384,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67640,AT1G67640,AT1G67640,1:25352127-25353908,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67645,AT1G67645,AT1G67645,1:25354909-25356112,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67650,AT1G67650,AT1G67650,1:25359658-25362395,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67660,AT1G67660,AT1G67660,1:25363534-25365229,control,hy5,NOTEST,3.74808,3.4307,-0.127649,0,1,1,no
AT1G67670,AT1G67670,AT1G67670,1:25365472-25365667,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67680,AT1G67680,AT1G67680,1:25365755-25368526,control,hy5,NOTEST,3.58388,4.26183,0.249954,0,1,1,no
AT1G67690,AT1G67690,AT1G67690,1:25369085-25373730,control,hy5,NOTEST,0.50996,1.29892,1.34886,0,1,1,no
AT1G67700,"AT1G67700,CUFF",AT1G67700,1:25374221-25376035,control,hy5,OK,80.7145,52.8226,-0.611672,-0.665216,0.3022,0.456877,no
AT1G67710,AT1G67710,ARR11,1:25376750-25379144,control,hy5,NOTEST,0.370592,0.489978,0.402886,0,1,1,no
AT1G67720,AT1G67720,AT1G67720,1:25386340-25391073,control,hy5,NOTEST,0.644316,0.695524,0.110333,0,1,1,no
AT1G67730,AT1G67730,KCR1,1:25391459-25393610,control,hy5,OK,30.4226,16.6937,-0.865838,-2.61744,0.0081,0.0489924,yes
AT1G67740,AT1G67740,PSBY,1:25394067-25395154,control,hy5,OK,643.445,382.343,-0.750949,-9.74153,5.00E-05,0.000721121,yes
AT1G67750,AT1G67750,AT1G67750,1:25401587-25403503,control,hy5,OK,6.53757,3.74764,-0.802771,-1.08185,0.2327,0.398065,no
AT1G67760,AT1G67760,AT1G67760,1:25405579-25406372,control,hy5,NOTEST,2.12062,0,#NAME?,0,1,1,no
AT1G67770,AT1G67770,TEL2,1:25408042-25410153,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67775,AT1G67775,CLE8,1:25411311-25411696,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67780,AT1G67780,AT1G67780,1:25412815-25415530,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67785,AT1G67785,AT1G67785,1:25416068-25416984,control,hy5,OK,758.524,352.251,-1.10659,-13.2628,0.00395,0.0286324,yes
AT1G67790,AT1G67790,AT1G67790,1:25417541-25420229,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G67792,AT1G67792,AT1G67792,1:25417541-25420229,control,hy5,NOTEST,0.271663,0.231313,-0.231972,0,1,1,no
AT1G67800,AT1G67800,AT1G67800,1:25420779-25423731,control,hy5,NOTEST,0.662565,3.64121,2.45829,0,1,1,no
AT1G67810,AT1G67810,SUFE2,1:25426487-25427349,control,hy5,OK,8.52078,3.74229,-1.18706,-1.104,0.2613,0.418651,no
AT1G67820,AT1G67820,AT1G67820,1:25429852-25431564,control,hy5,NOTEST,0.789579,1.28226,0.699532,0,1,1,no
AT1G67830,AT1G67830,FXG1,1:25431585-25432990,control,hy5,OK,3.17338,5.89272,0.892913,0.900326,0.31695,0.472348,no
