test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
AT5G10510,AT5G10510,PLT3,5:3315528-3320202,control,hy5,NOTEST,0,0.356237,inf,0,1,1,no
AT5G10520,AT5G10520,RBK1,5:3320369-3322910,control,hy5,NOTEST,0.914937,0.640654,-0.514127,0,1,1,no
AT5G10525,AT5G10525,AT5G10525,5:3324701-3324774,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10530,AT5G10530,AT5G10530,5:3324977-3326933,control,hy5,NOTEST,0.25156,0.570639,1.18167,0,1,1,no
AT5G10540,AT5G10540,AT5G10540,5:3328064-3335232,control,hy5,OK,8.02823,7.49129,-0.0998683,-0.235432,0.776,0.853771,no
AT5G10550,AT5G10550,GTE2,5:3328064-3335232,control,hy5,OK,4.44662,9.49195,1.09399,1.64654,0.0233,0.0990368,no
AT5G10560,AT5G10560,AT5G10560,5:3336254-3339366,control,hy5,OK,7.92086,8.29809,0.0671232,0.138484,0.8332,0.892867,no
AT5G10570,AT5G10570,AT5G10570,5:3341356-3342992,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10572,AT5G10572,SNOR77,5:3343592-3343725,control,hy5,OK,293.949,159.095,-0.885679,-9.51409,0.59795,0.719234,no
AT5G10580,AT5G10580,AT5G10580,5:3347420-3350071,control,hy5,OK,6.62824,12.9337,0.964435,1.13043,0.1476,0.30048,no
AT5G10590,AT5G10590,AT5G10590,5:3347420-3350071,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10600,AT5G10600,CYP81K2,5:3351036-3352879,control,hy5,NOTEST,0,1.13987,inf,0,1,1,no
AT5G10605,AT5G10605,AT5G10605,5:3352897-3353392,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10610,AT5G10610,CYP81K1,5:3353506-3355124,control,hy5,NOTEST,1.81798,2.0931,0.203309,0,1,1,no
AT5G10620,AT5G10620,AT5G10620,5:3355319-3356615,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10625,AT5G10625,AT5G10625,5:3358786-3359781,control,hy5,NOTEST,5.3772,0.677819,-2.98788,0,1,1,no
AT5G10630,AT5G10630,AT5G10630,5:3360116-3364619,control,hy5,NOTEST,0.220832,2.3074,3.38525,0,1,1,no
AT5G10650,AT5G10650,AT5G10650,5:3364971-3368127,control,hy5,NOTEST,1.53934,2.3242,0.594417,0,1,1,no
AT5G10660,AT5G10660,AT5G10660,5:3370517-3372838,control,hy5,NOTEST,0.800602,0.82129,0.0368061,0,1,1,no
AT5G10670,AT5G10670,AT5G10670,5:3370517-3372838,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10680,AT5G10680,AT5G10680,5:3373583-3374309,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10690,AT5G10690,AT5G10690,5:3374392-3377451,control,hy5,NOTEST,2.4132,2.89873,0.264476,0,1,1,no
AT5G10695,AT5G10695,AT5G10695,5:3377662-3378867,control,hy5,NOTEST,4.01695,4.62211,0.202454,0,1,1,no
AT5G10700,AT5G10700,AT5G10700,5:3377662-3378867,control,hy5,NOTEST,0,6.32649,inf,0,1,1,no
AT5G10710,AT5G10710,AT5G10710,5:3379006-3382958,control,hy5,NOTEST,2.42856,1.11028,-1.12917,0,1,1,no
AT5G10720,AT5G10720,HK5,5:3385900-3393178,control,hy5,NOTEST,0,0.44884,inf,0,1,1,no
AT5G10730,AT5G10730,AT5G10730,5:3385900-3393178,control,hy5,OK,2.45097,4.04167,0.721599,0.652823,0.47605,0.616815,no
AT5G10740,AT5G10740,AT5G10740,5:3393568-3396200,control,hy5,OK,8.97104,3.73067,-1.26584,-1.84919,0.12295,0.2723,no
AT5G10745,AT5G10745,AT5G10745,5:3396474-3398063,control,hy5,OK,7.03131,3.90341,-0.84906,-1.09123,0.28945,0.445328,no
AT5G10750,AT5G10750,AT5G10750,5:3398950-3400156,control,hy5,NOTEST,4.27889,2.56517,-0.738181,0,1,1,no
AT5G10760,AT5G10760,AT5G10760,5:3400341-3402207,control,hy5,NOTEST,0,3.67839,inf,0,1,1,no
AT5G10770,AT5G10770,AT5G10770,5:3403109-3405448,control,hy5,OK,13.7943,13.253,-0.057753,-0.150981,0.8603,0.910477,no
AT5G10780,AT5G10780,AT5G10780,5:3408278-3410070,control,hy5,OK,25.6032,24.5428,-0.0610296,-0.11331,0.8593,0.909994,no
AT5G10790,AT5G10790,UBP22,5:3410538-3412633,control,hy5,OK,7.67435,3.53607,-1.1179,-1.80533,0.1591,0.316648,no
AT5G10800,AT5G10800,AT5G10800,5:3412653-3418382,control,hy5,NOTEST,0,1.05546,inf,0,1,1,no
AT5G10810,AT5G10810,ATER,5:3418665-3420635,control,hy5,OK,13.8864,12.4823,-0.153792,-0.258198,0.8698,0.91743,no
AT5G10820,AT5G10820,AT5G10820,5:3420826-3423221,control,hy5,NOTEST,3.3922,1.64851,-1.04106,0,1,1,no
AT5G10830,AT5G10830,AT5G10830,5:3423685-3427878,control,hy5,OK,3.24199,6.09729,0.911289,0.690255,0.46855,0.610407,no
AT5G10840,AT5G10840,AT5G10840,5:3423685-3427878,control,hy5,OK,17.4229,10.7833,-0.692176,-1.6099,0.01625,0.0791218,no
AT5G10850,AT5G10850,AT5G10850,5:3428158-3428824,control,hy5,NOTEST,2.98817,1.15936,-1.36593,0,1,1,no
AT5G10860,AT5G10860,AT5G10860,5:3428890-3430470,control,hy5,OK,114.816,62.0088,-0.888774,-4.34854,5.00E-05,0.000721121,yes
AT5G10870,AT5G10870,ATCM2,5:3430545-3432462,control,hy5,NOTEST,0.558971,1.68797,1.59444,0,1,1,no
AT5G10880,AT5G10880,AT5G10880,5:3432692-3433867,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10890,AT5G10890,AT5G10890,5:3434029-3435067,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10900,AT5G10900,AT5G10900,5:3435948-3439297,control,hy5,NOTEST,0.232007,0.516399,1.15431,0,1,1,no
AT5G10910,AT5G10910,AT5G10910,5:3439552-3441582,control,hy5,OK,2.92749,9.01801,1.62315,1.78654,0.0583,0.172691,no
AT5G10920,AT5G10920,AT5G10920,5:3441751-3444142,control,hy5,OK,4.50227,8.38539,0.897226,1.54421,0.09275,0.230566,no
AT5G10930,AT5G10930,SnRK3.24,5:3445365-3447114,control,hy5,NOTEST,1.29187,1.13224,-0.190277,0,1,1,no
AT5G10940,AT5G10940,AT5G10940,5:3448635-3454252,control,hy5,OK,1.4829,6.62953,2.16049,2.01992,0.01065,0.0594708,no
AT5G10945,AT5G10945,MIR156D,5:3455606-3457306,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10946,AT5G10946,AT5G10946,5:3455606-3457306,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10950,AT5G10950,AT5G10950,5:3459272-3461734,control,hy5,NOTEST,0.874632,3.53055,2.01315,0,1,1,no
AT5G10960,AT5G10960,AT5G10960,5:3464217-3465687,control,hy5,OK,62.4099,41.2712,-0.596639,-2.72463,0.0085,0.050715,no
AT5G10970,AT5G10970,AT5G10970,5:3469267-3470086,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G10980,AT5G10980,AT5G10980,5:3472404-3473466,control,hy5,OK,86.0728,67.1782,-0.357564,-1.49639,0.139,0.290466,no
AT5G10990,AT5G10990,AT5G10990,5:3476838-3477704,control,hy5,NOTEST,1.64347,0.809683,-1.02132,0,1,1,no
AT5G11000,AT5G11000,AT5G11000,5:3479028-3480425,control,hy5,OK,20.9864,11.879,-0.82104,-2.07454,0.04055,0.139761,no
AT5G11010,AT5G11010,AT5G11010,5:3483703-3489234,control,hy5,NOTEST,1.28928,1.14948,-0.165584,0,1,1,no
AT5G11020,AT5G11020,AT5G11020,5:3483703-3489234,control,hy5,NOTEST,0.654289,1.25567,0.940463,0,1,1,no
AT5G11027,AT5G11027,AT5G11027,5:3490425-3490542,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11030,AT5G11030,ALF4,5:3490831-3495132,control,hy5,NOTEST,0.971114,1.08229,0.156375,0,1,1,no
AT5G11040,AT5G11040,TRS120,5:3495286-3500922,control,hy5,NOTEST,0.904903,2.27428,1.32957,0,1,1,no
AT5G11050,AT5G11050,ATMYB64,5:3502091-3503834,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11060,AT5G11060,KNAT4,5:3510117-3513305,control,hy5,OK,3.51316,4.88647,0.476024,0.572679,0.4263,0.573496,no
AT5G11070,AT5G11070,AT5G11070,5:3516216-3516995,control,hy5,OK,24.5581,16.5548,-0.568951,-1.2839,0.2395,0.40514,no
AT5G11080,"AT5G11080,CUFF",AT5G11080,5:3517222-3520003,control,hy5,NOTEST,0.0018429,0,#NAME?,0,1,1,no
AT5G11090,AT5G11090,AT5G11090,5:3524679-3525846,control,hy5,OK,16.3216,8.70769,-0.906423,-1.73692,0.08305,0.217983,no
AT5G11100,AT5G11100,SYTD,5:3532401-3535221,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11110,AT5G11110,ATSPS2F,5:3536225-3541133,control,hy5,NOTEST,1.85627,1.44078,-0.365552,0,1,1,no
AT5G11130,AT5G11130,AT5G11130,5:3542319-3544724,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11140,AT5G11140,AT5G11140,5:3545342-3546068,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11150,AT5G11150,ATVAMP713,5:3546285-3548111,control,hy5,OK,9.99512,5.82545,-0.778855,-1.19334,0.23465,0.400499,no
AT5G11160,AT5G11160,APT5,5:3550519-3552207,control,hy5,NOTEST,1.77767,4.69208,1.40024,0,1,1,no
AT5G11170,AT5G11170,AT5G11170,5:3553116-3556977,control,hy5,OK,7.04564,10.4726,0.571819,0.980096,0.14495,0.297256,no
AT5G11180,AT5G11180,GLR2.6,5:3557260-3561575,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11190,AT5G11190,SHN3,5:3564975-3566051,control,hy5,NOTEST,1.29883,0,#NAME?,0,1,1,no
AT5G11200,AT5G11200,AT5G11200,5:3567173-3571015,control,hy5,OK,5.06073,7.71294,0.607935,0.995603,0.1425,0.295345,no
AT5G11210,AT5G11210,GLR2.5,5:3571213-3574537,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11220,AT5G11220,AT5G11220,5:3577056-3577978,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11225,AT5G11225,AT5G11225,5:3578294-3578366,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11230,AT5G11230,AT5G11230,5:3580561-3581617,control,hy5,NOTEST,5.77744,1.79551,-1.68604,0,1,1,no
AT5G11240,AT5G11240,AT5G11240,5:3582539-3586986,control,hy5,NOTEST,0.863691,1.66461,0.946597,0,1,1,no
AT5G11260,AT5G11260,HY5,5:3593379-3594992,control,hy5,NOTEST,1.97022,1.68106,-0.228982,0,1,1,no
AT5G11270,AT5G11270,OCP3,5:3595284-3597098,control,hy5,OK,7.8318,4.41175,-0.827993,-1.19278,0.3031,0.457907,no
AT5G11280,AT5G11280,AT5G11280,5:3597246-3598521,control,hy5,OK,25.4766,6.15518,-2.0493,-3.15781,0.02325,0.0988746,no
AT5G11290,AT5G11290,AT5G11290,5:3599000-3600472,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11300,AT5G11300,CYCA2,5:3601516-3605265,control,hy5,NOTEST,0,0.337504,inf,0,1,1,no
AT5G11310,AT5G11310,AT5G11310,5:3606401-3608617,control,hy5,NOTEST,0.362534,0.814601,1.16798,0,1,1,no
AT5G11320,AT5G11320,YUC4,5:3611246-3613361,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11325,AT5G11325,AT5G11325,5:3617057-3617129,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11330,AT5G11330,AT5G11330,5:3617214-3618897,control,hy5,OK,14.0555,22.0686,0.650858,1.28492,0.0656,0.186078,no
AT5G11340,AT5G11340,AT5G11340,5:3619154-3621301,control,hy5,OK,24.2347,10.9714,-1.14332,-2.27778,0.1023,0.245761,no
AT5G11350,AT5G11350,AT5G11350,5:3621560-3626700,control,hy5,NOTEST,1.67832,0.694086,-1.27383,0,1,1,no
AT5G11360,AT5G11360,AT5G11360,5:3621560-3626700,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11370,AT5G11370,AT5G11370,5:3627848-3629717,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11380,AT5G11380,DXPS3,5:3629997-3633441,control,hy5,NOTEST,1.1343,2.50531,1.14319,0,1,1,no
AT5G11390,AT5G11390,WIT1,5:3633666-3636570,control,hy5,NOTEST,0.694167,0.88493,0.350281,0,1,1,no
AT5G11400,AT5G11400,AT5G11400,5:3636613-3638059,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11410,AT5G11410,AT5G11410,5:3638430-3639883,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11412,AT5G11412,AT5G11412,5:3640025-3640876,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11416,AT5G11416,AT5G11416,5:3642779-3643010,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11420,AT5G11420,AT5G11420,5:3644546-3647295,control,hy5,OK,53.2816,37.9254,-0.490476,-2.22166,0.0211,0.0935355,no
AT5G11425,AT5G11425,AT5G11425,5:3647958-3652404,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11430,AT5G11430,AT5G11430,5:3647958-3652404,control,hy5,NOTEST,1.17515,1.0479,-0.16534,0,1,1,no
AT5G11440,AT5G11440,IPD1,5:3652713-3654202,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11450,AT5G11450,AT5G11450,5:3654426-3656555,control,hy5,OK,33.6646,12.2956,-1.45309,-3.89709,0.00655,0.0421143,yes
AT5G11460,AT5G11460,AT5G11460,5:3656810-3658931,control,hy5,NOTEST,1.25852,2.73726,1.121,0,1,1,no
AT5G11470,AT5G11470,AT5G11470,5:3662716-3667923,control,hy5,NOTEST,0,0.389694,inf,0,1,1,no
AT5G11475,AT5G11475,AT5G11475,5:3668999-3669072,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11480,AT5G11480,AT5G11480,5:3669192-3671574,control,hy5,OK,13.0974,9.17088,-0.514146,-0.969946,0.2722,0.42816,no
AT5G11490,AT5G11490,AT5G11490,5:3671787-3676452,control,hy5,OK,3.97779,5.19342,0.384716,0.534422,0.3891,0.540488,no
AT5G11500,AT5G11500,AT5G11500,5:3676547-3679352,control,hy5,OK,20.2925,38.5694,0.926511,2.16391,0.0078,0.0474869,yes
AT5G11510,AT5G11510,MYB3R-4,5:3679807-3684877,control,hy5,NOTEST,0.350791,1.00516,1.51875,0,1,1,no
AT5G11520,AT5G11520,YLS4,5:3685088-3687764,control,hy5,OK,19.079,19.8558,0.0575726,0.157635,0.8345,0.893459,no
AT5G11530,AT5G11530,EMF1,5:3695861-3701548,control,hy5,NOTEST,0.469882,0.804201,0.775258,0,1,1,no
AT5G11540,AT5G11540,AT5G11540,5:3703001-3704981,control,hy5,NOTEST,0.349967,0.904505,1.36991,0,1,1,no
AT5G11550,AT5G11550,AT5G11550,5:3708008-3709246,control,hy5,OK,13.2778,10.344,-0.360216,-0.698347,0.39105,0.541847,no
AT5G11560,AT5G11560,AT5G11560,5:3709480-3714059,control,hy5,OK,11.1925,11.9538,0.0949358,0.284866,0.70455,0.801845,no
AT5G11570,AT5G11570,AT5G11570,5:3715942-3718276,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11580,AT5G11580,AT5G11580,5:3718809-3721334,control,hy5,OK,6.10369,5.76003,-0.0836044,-0.135165,0.83445,0.893459,no
AT5G11590,AT5G11590,TINY2,5:3727533-3728726,control,hy5,NOTEST,0,1.38909,inf,0,1,1,no
AT5G11600,AT5G11600,AT5G11600,5:3733653-3735099,control,hy5,NOTEST,0.397484,3.28253,3.04584,0,1,1,no
AT5G11610,AT5G11610,AT5G11610,5:3735349-3738217,control,hy5,NOTEST,0,0.44253,inf,0,1,1,no
AT5G11620,AT5G11620,AT5G11620,5:3739012-3740146,control,hy5,NOTEST,2.62182,0.481093,-2.44618,0,1,1,no
AT5G11630,"AT5G11630,CUFF","AT5G11630,AT5G11640",5:3740459-3743979,control,hy5,OK,7.11245,0.231456,-4.94153,-0.234818,0.2534,0.412311,no
AT5G11650,AT5G11650,AT5G11650,5:3744979-3747125,control,hy5,OK,6.49666,2.16708,-1.58394,-1.74093,0.0896,0.226027,no
AT5G11660,AT5G11660,AT5G11660,5:3748879-3750317,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11670,AT5G11670,ATNADP-ME2,5:3754248-3758242,control,hy5,OK,27.2531,31.6346,0.215083,0.804772,0.22825,0.393672,no
AT5G11680,AT5G11680,AT5G11680,5:3758857-3760851,control,hy5,OK,6.19236,6.03768,-0.0364942,-0.0442528,0.91665,0.944874,no
AT5G11690,AT5G11690,TIM17-3,5:3761243-3762346,control,hy5,NOTEST,6.04731,0,#NAME?,0,1,1,no
AT5G11700,AT5G11700,AT5G11700,5:3762461-3771416,control,hy5,OK,5.11531,7.36601,0.526062,1.33679,0.05095,0.160224,no
AT5G11710,AT5G11710,AT5G11710,5:3772817-3776662,control,hy5,OK,2.65999,6.54164,1.29823,1.61199,0.0502,0.158701,no
AT5G11720,AT5G11720,AT5G11720,5:3776813-3780146,control,hy5,OK,4.01383,6.38546,0.66981,1.31631,0.123,0.272339,no
AT5G11730,AT5G11730,AT5G11730,5:3780310-3782713,control,hy5,NOTEST,3.29072,2.98251,-0.141876,0,1,1,no
AT5G11740,AT5G11740,AGP15,5:3784250-3784792,control,hy5,OK,358.343,88.7791,-2.01305,-11.4567,5.00E-05,0.000721121,yes
AT5G11770,AT5G11770,AT5G11770,5:3790805-3793000,control,hy5,OK,52.9705,32.9112,-0.686612,-2.42371,0.00785,0.0476872,yes
AT5G11780,AT5G11780,AT5G11780,5:3793857-3796142,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11790,AT5G11790,NDL2,5:3799549-3802792,control,hy5,OK,14.5842,12.2773,-0.248414,-0.572195,0.496,0.633538,no
AT5G11800,AT5G11800,KEA6,5:3803335-3808207,control,hy5,NOTEST,1.91123,3.43648,0.846427,0,1,1,no
AT5G11810,AT5G11810,AT5G11810,5:3808719-3811176,control,hy5,OK,7.09579,4.03709,-0.813645,-0.752322,0.2507,0.411636,no
AT5G11820,AT5G11820,AT5G11820,5:3808719-3811176,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11830,AT5G11830,AT5G11830,5:3812519-3813044,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11840,AT5G11840,AT5G11840,5:3813448-3814805,control,hy5,OK,6.37887,10.3124,0.693004,0.975165,0.3226,0.477281,no
AT5G11850,AT5G11850,AT5G11850,5:3816345-3821072,control,hy5,NOTEST,1.02258,3.01073,1.5579,0,1,1,no
AT5G11860,AT5G11860,SSP5,5:3821802-3824275,control,hy5,OK,2.66241,6.35697,1.2556,0.639784,0.09785,0.238287,no
AT5G11870,AT5G11870,AT5G11870,5:3825419-3827491,control,hy5,NOTEST,0,1.51289,inf,0,1,1,no
AT5G11880,AT5G11880,AT5G11880,5:3827525-3829986,control,hy5,OK,9.66185,9.98463,0.0474087,0.110655,0.93485,0.949262,no
AT5G11890,AT5G11890,AT5G11890,5:3831663-3832944,control,hy5,OK,6.75052,2.24973,-1.58525,-1.40758,0.1256,0.27432,no
AT5G11900,AT5G11900,AT5G11900,5:3833984-3836278,control,hy5,OK,12.6386,12.7361,0.0110929,0.0202346,0.93985,0.951221,no
AT5G11910,AT5G11910,AT5G11910,5:3836330-3838213,control,hy5,NOTEST,2.03045,0.755011,-1.42723,0,1,1,no
AT5G11920,AT5G11920,AtcwINV6,5:3839390-3842371,control,hy5,NOTEST,0,0.85585,inf,0,1,1,no
AT5G11930,AT5G11930,AT5G11930,5:3844939-3845645,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11940,AT5G11940,AT5G11940,5:3849282-3852417,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11950,AT5G11950,AT5G11950,5:3854915-3856983,control,hy5,OK,9.73683,16.4065,0.75274,0.906459,0.1709,0.328639,no
AT5G11960,AT5G11960,AT5G11960,5:3858578-3861515,control,hy5,OK,16.501,9.89571,-0.737682,-1.67213,0.08275,0.217811,no
AT5G11970,AT5G11970,AT5G11970,5:3863070-3863755,control,hy5,OK,27.2523,6.47557,-2.0733,-2.67623,0.0229,0.0980842,no
AT5G11977,AT5G11977,MIR156E,5:3867212-3867308,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G11980,AT5G11980,AT5G11980,5:3868651-3872269,control,hy5,NOTEST,1.10138,4.03457,1.87311,0,1,1,no
AT5G11990,AT5G11990,AT5G11990,5:3872650-3873196,control,hy5,NOTEST,5.56929,0,#NAME?,0,1,1,no
AT5G12000,AT5G12000,AT5G12000,5:3873905-3876914,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12010,AT5G12010,AT5G12010,5:3877811-3879539,control,hy5,OK,7.81962,7.40724,-0.0781627,-0.141978,0.84025,0.896273,no
AT5G12020,AT5G12020,HSP17.6II,5:3882236-3882938,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12030,AT5G12030,AT-HSP17.6A,5:3884106-3884737,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12040,AT5G12040,AT5G12040,5:3885067-3888077,control,hy5,OK,9.90283,10.6756,0.108409,0.187541,0.8013,0.870842,no
AT5G12043,AT5G12043,AT5G12043,5:3888759-3888894,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12050,AT5G12050,AT5G12050,5:3890103-3891513,control,hy5,OK,11.5505,8.02863,-0.524727,-1.06382,0.3282,0.48241,no
AT5G12060,AT5G12060,AT5G12060,5:3894918-3895371,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12070,AT5G12070,AT5G12070,5:3896949-3897408,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12080,AT5G12080,ATMSL10,5:3898046-3901724,control,hy5,NOTEST,1.66939,3.13048,0.907065,0,1,1,no
AT5G12085,AT5G12085,AT5G12085,5:3904991-3909497,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12090,AT5G12090,AT5G12090,5:3909702-3910877,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12100,AT5G12100,AT5G12100,5:3911362-3914080,control,hy5,NOTEST,0,0.426941,inf,0,1,1,no
AT5G12110,AT5G12110,AT5G12110,5:3914467-3915968,control,hy5,NOTEST,1.68361,1.46076,-0.204842,0,1,1,no
AT5G12120,AT5G12120,AT5G12120,5:3916047-3918659,control,hy5,OK,3.89078,6.68607,0.781098,1.12783,0.112,0.259595,no
AT5G12130,AT5G12130,PDE149,5:3919593-3922485,control,hy5,OK,3.7196,9.99479,1.42603,2.11648,0.08775,0.223576,no
AT5G12140,AT5G12140,CYS1,5:3922908-3924023,control,hy5,OK,137.43,54.8547,-1.32501,-5.43779,5.00E-05,0.000721121,yes
AT5G12150,AT5G12150,AT5G12150,5:3924125-3930305,control,hy5,OK,11.3127,19.8666,0.812402,2.2356,0.002,0.0167803,yes
AT5G12170,AT5G12170,CLT3,5:3931561-3935129,control,hy5,OK,6.44908,5.94033,-0.11855,-0.196476,0.85645,0.907719,no
AT5G12180,AT5G12180,CPK17,5:3937023-3939596,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12190,AT5G12190,AT5G12190,5:3940531-3941205,control,hy5,OK,18.8274,19.6936,0.0648908,0.123641,0.92975,0.948318,no
AT5G12200,AT5G12200,PYD2,5:3941527-3944811,control,hy5,OK,4.98415,8.77009,0.815244,1.41455,0.10945,0.256143,no
AT5G12210,AT5G12210,AtRGTB1,5:3947102-3949866,control,hy5,OK,6.18828,7.21565,0.221592,0.260457,0.7028,0.800834,no
AT5G12220,AT5G12220,AT5G12220,5:3950137-3953144,control,hy5,NOTEST,0,1.41224,inf,0,1,1,no
AT5G12230,AT5G12230,MED19A,5:3953147-3956185,control,hy5,NOTEST,2.98128,4.85493,0.703518,0,1,1,no
AT5G12235,AT5G12235,CLE22,5:3957739-3958051,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12236,AT5G12236,AT5G12236,5:3958147-3958282,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12240,AT5G12240,AT5G12240,5:3958900-3960845,control,hy5,OK,13.1401,5.00488,-1.39257,-0.944068,0.322,0.476805,no
AT5G12250,AT5G12250,TUB6,5:3961105-3963522,control,hy5,OK,61.1037,38.475,-0.667339,-3.01456,0.00045,0.00478912,yes
AT5G12260,AT5G12260,AT5G12260,5:3966364-3968878,control,hy5,NOTEST,1.47624,1.60168,0.117655,0,1,1,no
AT5G12270,AT5G12270,AT5G12270,5:3970130-3971301,control,hy5,NOTEST,0.541755,1.09308,1.01269,0,1,1,no
AT5G12280,"AT5G12280,CUFF",AT5G12280,5:3971799-3973644,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12290,AT5G12290,DGS1,5:3974170-3978160,control,hy5,NOTEST,1.77841,1.76461,-0.0112434,0,1,1,no
AT5G12300,AT5G12300,AT5G12300,5:3978312-3979795,control,hy5,NOTEST,0,1.66252,inf,0,1,1,no
AT5G12310,AT5G12310,AT5G12310,5:3980225-3982442,control,hy5,OK,12.1026,11.4157,-0.0843012,-0.183462,0.8291,0.889499,no
AT5G12320,AT5G12320,AT5G12320,5:3982683-3984078,control,hy5,OK,19.3408,12.0919,-0.677615,-1.15368,0.2486,0.410086,no
AT5G12323,AT5G12323,AT5G12323,5:3985091-3985202,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12330,AT5G12330,LRP1,5:3987374-3989833,control,hy5,NOTEST,0.658482,0.578783,-0.186121,0,1,1,no
AT5G12340,AT5G12340,AT5G12340,5:3992947-3993610,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12350,AT5G12350,AT5G12350,5:3995341-4002634,control,hy5,NOTEST,0.6796,3.0713,2.17609,0,1,1,no
AT5G12360,AT5G12360,AT5G12360,5:3995341-4002634,control,hy5,NOTEST,0,0.747397,inf,0,1,1,no
AT5G12370,"AT5G12370,CUFF",SEC10,5:4002774-4008804,control,hy5,OK,3.78635,7.38799,0.964375,1.72054,0.01835,0.0856095,no
AT5G12380,AT5G12380,ANNAT8,5:4009222-4012039,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12390,AT5G12390,FIS1B,5:4009222-4012039,control,hy5,OK,7.20356,6.30308,-0.192654,-0.22225,0.78605,0.860639,no
AT5G12400,AT5G12400,AT5G12400,5:4013812-4021543,control,hy5,NOTEST,0.147759,1.75796,3.57259,0,1,1,no
AT5G12410,AT5G12410,AT5G12410,5:4021814-4023988,control,hy5,NOTEST,1.90782,5.21138,1.44974,0,1,1,no
AT5G12420,AT5G12420,AT5G12420,5:4024313-4026741,control,hy5,OK,3.90952,12.352,1.65969,2.71896,0.0359,0.129609,no
AT5G12430,AT5G12430,TPR16,5:4027978-4034086,control,hy5,NOTEST,0.949916,0.871653,-0.124046,0,1,1,no
AT5G12440,AT5G12440,AT5G12440,5:4035293-4041334,control,hy5,NOTEST,1.28452,2.10126,0.710023,0,1,1,no
AT5G12450,AT5G12450,AT5G12450,5:4035293-4041334,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12460,AT5G12460,AT5G12460,5:4043056-4044583,control,hy5,NOTEST,0,0,0,0,1,1,no
AT5G12470,AT5G12470,AT5G12470,5:4044621-4047436,control,hy5,OK,20.29,13.1457,-0.626176,-1.64394,0.04555,0.148838,no
